,source,file,SDR,ISR,SIR,SAR,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
3521,other,1134.json,3.9684293587440758,5.529514101133328,9.206680639670587,6.055769717716926,2.210921347141266,11.428059339523315,2.769649773836136,-2.006995120784758,3.983656018972397,0.060316210936685814,2.3354334698524326,-1.881542886771447,3.9857540745288134,-0.12451212271116674,-0.12545223401331113,-0.0020980555564165115
3522,other,1473.json,8.842586819695935,13.040205298339771,11.924648701280002,11.314675489670456,8.161064982414246,14.606503248214722,9.288660287857056,6.8642326294682325,8.65472286939621,12.898979295454165,4.966148883104324,3.670013853884287,5.531591176986694,3.1949160993099213,3.1942187755839457,3.1231316924095154
3523,other,741.json,4.921044967697354,8.979415116615073,8.931219882311613,7.57038155163575,4.219106584787369,8.264468610286713,6.424326598644257,2.998916360458652,5.573934614658356,9.300589032598849,6.846873611211777,5.633607789633625,8.507776260375977,-2.627767026424408,-2.6346914291749726,-2.933841645717621
3524,other,756.json,3.9836542889127835,7.738787163402943,4.877051826150387,6.513743234620957,1.9610668532550335,7.400414347648621,3.424634486436844,0.12293197495978836,4.108074754476547,4.747493775306857,5.146364700049162,3.3088740200959226,7.3994118720293045,-3.1852978467941284,-3.185942045136134,-3.2913371175527573
3525,other,63.json,0.8379749113448838,8.72297274931335,0.9821428035559608,6.024599152586875,-1.2356584053486586,1.879287026822567,1.6718195378780365,-1.6547700012543498,1.0214905580505729,8.85571460165868,3.7763593811541796,3.3586532861680674,6.305868490599096,-5.012017786502838,-5.013423287422417,-5.284377932548523
3526,other,1648.json,6.355861386818215,10.01704890426507,9.460017652182561,8.140434024251919,4.862194508314133,10.815384984016418,6.133893728256226,2.9521741459091793,6.0184645652771,7.466209977829676,5.129138119518757,3.2202491829304964,6.142653152346611,-0.2669436112046242,-0.2680750370213171,-0.12418858706951141
3527,other,1295.json,-1.635568425011234,4.971626846691636,-2.7190298158117034,3.814557727545102,-6.497235894203186,-3.8225406408309937,-3.124653249979019,-7.643505520818955,-0.9571279585361481,-1.269697030462573,0.6773519515991211,-0.46875351384224073,6.32267102599144,-7.174587845802307,-7.174752006976714,-7.279798984527588
3528,other,960.json,1.9060606483732137,6.0637813383745005,1.5614817654317628,7.932520258368237,-0.9793713316321373,2.1661843359470367,1.906588301062584,-2.545199271215091,2.23958358168602,2.677113118989432,3.6207129433751106,2.055214908145037,6.710580438375473,-4.600084275007248,-4.600414179360127,-4.470996856689453
3529,other,223.json,5.088195496095825,8.441346925097344,8.707551030640913,5.400186412763144,3.1936632841825485,15.615378022193909,3.45057874917984,1.1254584839483155,4.908231645822525,5.3586311183377955,11.15143470466137,9.084766516965853,13.261318057775497,-7.957771420478821,-7.959308033017538,-8.353086411952972
3530,other,1466.json,-7.471487629667926,3.4675562774893427,-5.011834801674218,0.20160108894561474,-1.1557018756866455,8.638412356376648,-0.6749659776687622,-3.7810776531443446,2.415173575282097,-0.34753918177469006,13.559895753860474,10.934602363643517,16.931632086634636,-14.71559762954712,-14.71568001678786,-14.516458511352539
