,source,file,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
49,drums,2621.json,-0.1323566899287961,14.408490422926771,0.02304822561775334,-3.706905386798586,2.9328822809394364,-1.1941808647989376,11.638646914006445,8.06412549407876,14.78705761014781,-11.771003603935242,-11.771030880877348,-11.854175329208374
50,drums,2033.json,8.513251222413981,17.820132374117048,9.060016350872077,7.816887131964618,9.080013745019102,16.110764039550325,11.963541932147944,11.26799059354083,12.705709748456144,-3.450290709733963,-3.4511034615762117,-3.6256960034370422
51,drums,573.json,8.70197718475124,17.987169893061733,9.25989978080521,8.36591726537139,9.226398088749788,19.648440258419384,12.159731141069141,11.824930002962939,12.902339317616365,-3.4577539563179016,-3.459012737591549,-3.675941228866577
52,drums,1112.json,4.516020920372714,21.67032587105627,4.60046714941843,2.632438523200805,5.7891683158676805,7.171195496316856,17.541849520302524,15.658451710208347,18.575303393344182,-13.02582859992981,-13.026013187007543,-12.786135077476501
53,drums,1336.json,14.091757493386293,21.509162903363865,14.962366514263596,13.792616889431606,14.241285286196796,25.593476199198737,9.710057633290315,9.412596462483657,9.758547506579486,4.381699860095978,4.380020426947948,4.48273777961731
54,drums,2449.json,4.9379153567221366,19.68175849913198,5.086206069486522,3.0362378400261765,6.090111557070701,7.567229512445232,14.94575634774234,13.044488087135905,15.835631612364738,-10.007840991020203,-10.008250247109729,-9.745520055294037
55,drums,499.json,-23.69303673658628,-6.90843565250984,-23.60087413987343,-28.267377133568516,-1.5492739939785505,-26.300509798576694,7.651876507661157,3.0775660417434807,30.6960890030765,-31.344913244247437,-31.344943175311997,-32.245362997055054
56,drums,1092.json,6.77682319277611,17.129987514914728,7.197063499005661,5.483882950071934,7.558433935097143,11.38035918787853,15.25393763178673,13.961119600397295,16.156455203941746,-8.47711443901062,-8.47723665032536,-8.598021268844604
57,drums,1674.json,6.15258839217044,23.2314579152632,6.242801677545373,4.14165877661824,6.925940996382076,8.468252134642249,14.759482408436309,12.750387507079042,15.899276322100002,-8.60689401626587,-8.608728730460802,-8.973335325717926
58,drums,752.json,-18.634190072238063,6.923593700655216,-18.622098214282033,-39.32982340743104,0.0570913744178459,-39.29266206081933,3.241208086789035,-17.454029458018283,22.912854809781614,-21.8753981590271,-21.87579394941276,-22.85576343536377
59,drums,2753.json,13.327389715162333,24.659014121876158,13.659847781417986,13.108658200218464,13.524026707298553,26.250579900080766,14.156207239178237,13.937679996309253,14.417288214452064,-0.8288175240159035,-0.8290217960907893,-0.893261507153511
60,drums,2871.json,4.885198135717176,11.190553230866787,6.046557486992405,3.633259272044705,6.104917853530194,9.652037298477612,10.916501541478894,9.665094686728809,12.331103413756633,-6.031303405761719,-6.031835414684105,-6.22618556022644
61,drums,2293.json,11.81984130663415,27.50351913659484,11.938740695372971,11.078552373515006,11.989998993398348,19.121954414189183,17.003072541184626,16.262603483379618,17.393573102475802,-5.183231234550476,-5.184051109864613,-5.403574109077454
62,drums,771.json,6.486605685219226,13.941760701081083,7.347385742131838,5.273021993001559,7.336633321508025,11.456671373371055,11.634257119163928,10.420797651864476,12.52163481400833,-5.147651433944702,-5.147775658862917,-5.185001492500305
63,drums,1693.json,4.162034390488533,17.369153809064347,4.383767982773589,2.2122163923410283,5.503841347185439,7.012373307562992,18.91369879058924,16.963981118441847,20.10083169409401,-14.751664400100708,-14.751764726100816,-14.59699034690857
64,drums,2068.json,10.621119501875372,19.12995855313445,11.283409162753003,10.437446308707596,10.951218893528418,24.3027939272652,12.019468459175558,11.835871208296778,12.308336337805228,-1.3983489573001862,-1.3984248995891826,-1.3571174442768097
65,drums,3213.json,6.961284417642007,22.343247054165403,7.089241950457014,5.65764610985346,7.702663926596365,11.519964573265458,15.773279804719339,14.470371279735918,16.83156648110839,-8.811995387077332,-8.812725169882457,-9.128902554512024
66,drums,2924.json,4.096779527221175,13.381080542915303,4.641798799882798,2.4834464469279403,5.520229645606925,7.56713783268303,13.173274399791213,11.560546940553035,14.314088531372,-9.076494872570038,-9.077100493625094,-8.793858885765076
67,drums,2553.json,9.574015002620431,15.982868751523647,10.702038907231898,8.952804245286487,10.015135104738402,17.73884365472501,10.270397264433118,9.653065457835531,10.438692434661316,-0.6963822618126869,-0.7002612125490434,-0.4235573299229145
68,drums,1539.json,-1.3586136333377226,9.41771512878476,-0.9793395144373367,-7.304620341040099,2.2435637042094085,-6.0281652751086465,8.293455875691667,2.3485131984353944,12.307601444439968,-9.652069509029388,-9.653133539475494,-10.06403774023056
69,drums,1964.json,-0.7026612071043196,23.9755790218624,-0.6877763808823034,-5.142747406172192,2.6381558769787183,-3.1970654144775827,21.92327267847002,17.483246414844622,25.65128630338558,-22.62593388557434,-22.625993821016813,-23.01313042640686
70,drums,839.json,6.201172649719874,14.474932338598126,6.900713495702233,4.967352025458387,7.116374418705554,11.036138868091712,9.905587911465327,8.671868978514087,10.756762073010059,-3.704415261745453,-3.7045169530556996,-3.6403876543045044
71,drums,2025.json,8.06245155635492,16.98724501026224,8.685160514626354,7.153859121630557,8.664757409986933,14.49527316129566,10.66460020843164,9.75669260056914,11.399413147863825,-2.602148652076721,-2.6028334789385834,-2.734655737876892
72,drums,189.json,5.137629189127079,12.917106459534216,5.929653979398122,2.869400525865645,6.146589040196959,6.778889575713862,10.843840815656772,8.575824258648403,11.74385887328488,-5.706211626529694,-5.706423732782758,-5.597269833087921
73,drums,3529.json,2.5782554748749087,12.790575653358832,3.0150449292463897,1.3006119077397043,4.44915427196192,7.297901024598433,9.892241001436645,8.614622691054402,11.805737748028509,-7.313985526561737,-7.314010783314698,-7.356583476066589
74,drums,2436.json,9.41913708199132,19.288737899392288,9.891398182588425,9.043769841251956,9.890113943664387,20.09221408946714,14.624438724409227,14.249335042354819,15.178437405673817,-5.205301642417908,-5.205565201102864,-5.28832346200943
75,drums,3250.json,5.84225007029975,15.107196765652837,6.391453949432946,4.447154752833334,6.818200418191928,10.069938529876115,9.557114026274329,8.162306677593625,10.447886505561847,-3.714863955974579,-3.715151924760291,-3.629686087369919
76,drums,196.json,4.4048120984422265,13.83032014620073,4.931702484095158,1.7993287978445358,5.5834482021026135,5.256867939456642,11.101327479778439,8.49950345137405,12.84658619829936,-6.696515381336212,-6.700174653529514,-7.263137996196747
77,drums,954.json,6.760521933028505,13.559512465469716,7.778338241098688,6.054496422909962,7.591343801899822,14.39968495122805,7.8934900756571755,7.189072188015455,8.917110283358962,-1.1329681426286697,-1.134575765105493,-1.3257664814591408
78,drums,2343.json,10.3819876477833,18.56939302061567,11.098749859948748,9.772092639044136,10.737019760637956,18.599581109108343,13.150953011285802,12.541197818131451,13.438806070118623,-2.7689653635025024,-2.7691051790873162,-2.701786309480667
79,drums,1496.json,4.869268971299308,12.616374959003991,5.669901365989191,3.583696381409693,6.11326992504703,9.497518520705002,9.861461656903405,8.580214335484136,11.602794229913822,-4.9921926856040955,-4.9965179540744415,-5.489524304866791
80,drums,1748.json,7.723779470119083,17.023334615604313,8.27904255294586,7.074483745847095,8.41371665754752,15.896031917604336,7.910996430012786,7.261999439346221,8.530848576216268,-0.18721695989370346,-0.18751569349912506,-0.11713191866874695
81,drums,709.json,11.207027146919256,19.447344423273364,11.923359432493685,10.937884557857489,11.52035758150882,23.178555024885384,10.215746211214547,9.947173115726612,10.61626140279836,0.9912809357047081,0.9907114421308763,0.9040961787104607
82,drums,3550.json,5.526987659892023,18.233969399147902,5.766945003975902,4.072097999885463,6.575290400814352,9.52896253070498,14.810653972586572,13.357799968059421,15.334295768570243,-9.28366631269455,-9.285701968173958,-8.75900536775589
83,drums,1691.json,1.7906998029258574,10.921689815591726,2.3841108875887658,0.198592255328081,3.933503748834816,5.396725127235994,13.851517879059585,12.263911043507486,14.968308331430642,-12.060818076133728,-12.065318788179404,-11.034804582595825
84,drums,192.json,5.304413985868827,13.852192874695255,5.9578731035450385,3.231149289164483,6.3065504928535265,7.443623933684868,11.592960607668296,9.519848992986242,12.49222873649061,-6.288546621799469,-6.288699703821759,-6.185678243637085
85,drums,2995.json,3.1351173653214928,20.44771687021767,3.216557879479497,-0.027394383725142912,4.690797015555413,2.835892823368925,18.995401932200764,15.833420406671515,19.981175347693473,-15.860284566879272,-15.860814790396658,-15.290378332138062
86,drums,1200.json,2.999928214823451,13.70105551388924,3.388644433540837,0.16187747733078695,4.6677465826316435,3.3515441996821567,13.903479793345179,11.065468187170799,15.605275192861136,-10.903551578521729,-10.903590709840012,-10.937528610229492
87,drums,3517.json,3.4343848823130974,13.065675647987979,3.9370746071396807,2.155264162956917,5.044341437612571,8.119930843134716,10.157574236255968,8.879670256426456,11.464196495805776,-6.723189353942871,-6.72440609346954,-6.419855058193207
88,drums,2516.json,7.511461470819348,15.350658024580389,8.291701993721691,6.925383230124776,8.217133302269202,15.955309783792512,16.48963609764659,15.904152290792034,16.91650213676475,-8.97817462682724,-8.978769060667258,-8.699368834495544
89,drums,2001.json,9.844956865050648,21.242204733493224,10.17290739090993,9.432726777431801,10.270896119718754,19.890565836111257,15.212396254279469,14.80024899067129,15.688879055624211,-5.367439389228821,-5.367522213239489,-5.4179829359054565
90,drums,1929.json,10.454331580216714,20.775514995171328,10.882229494247397,10.052575360642251,10.829828371577593,20.645512635472862,15.16470486264927,14.763185368009816,15.441724648051592,-4.710373282432556,-4.710610007367565,-4.611896276473999
91,drums,2002.json,9.319913801203185,20.79101659707033,9.648624716663011,8.958951964804001,9.784817951259408,20.025195950031595,15.520794805536681,15.160013939489279,16.09618331724146,-6.200881004333496,-6.2010619746852775,-6.311365365982056
92,drums,3098.json,-0.9871004691402396,12.143042320860914,-0.7704664227886359,-4.9260188686277955,2.5222900163232707,-2.6501874442945894,11.798038614722065,7.859728633794384,15.178717638164702,-12.785139083862305,-12.78574750242218,-12.65642762184143
93,drums,2796.json,-0.7145045030083568,13.650232963410009,-0.5521933117468012,-9.293217469554286,2.083409678216386,-8.644521188627163,13.278630591634283,4.699922829359983,16.0539015643553,-13.99313509464264,-13.99314029891427,-13.970491886138916
94,drums,1431.json,1.567117439216775,12.029804566195928,1.9769254336091868,-1.5162990086033519,3.8223127345900867,1.4221469184024111,15.006213055557412,11.922822311873126,17.335909388528382,-13.439095616340637,-13.43912132047648,-13.513596653938293
95,drums,3199.json,6.919061710060605,22.45387886903282,7.04220042661779,5.391730834990918,7.621598544106187,10.672665677969583,16.63633572024203,15.109292180382106,17.553288640961348,-9.717274010181427,-9.717561345391186,-9.931690096855164
96,drums,2176.json,5.1207653637396096,16.235510339963376,5.470473700356731,3.4871133972012633,6.25354474962037,8.531033892148438,10.93721518473494,9.303609824393888,12.02316200912278,-5.816449820995331,-5.816496427192625,-5.769617259502411
97,drums,3150.json,3.6695417508095387,20.716478528103345,3.7561069019126716,1.9170923443245307,5.216153182690942,6.714732543192948,23.09962955560385,21.347208409807912,24.446421780293782,-19.43008780479431,-19.430116065483382,-19.230268597602844
98,drums,922.json,6.636639265956619,10.704551237713495,8.796601023682872,5.877083069835529,7.4899381524109305,13.861969131580963,6.30916975499902,5.549806956532009,7.218163114429361,0.3274695109575987,0.3272761133035197,0.27177503798156977
99,drums,1392.json,5.8448342662248916,17.83107403519473,6.128827435186701,3.7769239191481008,6.69213475173531,7.992744569966404,14.943169174710302,12.881990094402926,14.870364679751972,-9.098334908485413,-9.105066175254827,-8.178229928016663
100,drums,1123.json,6.243118839789295,19.839996849149625,6.437021986686981,4.789587547266046,7.118575177207518,10.250785742349347,14.883318441439533,13.430071063354433,15.57549586059146,-8.640199601650238,-8.640483516088388,-8.456920683383942
101,drums,3509.json,2.6556822416212835,16.671643513417777,2.8360983742501658,2.0162321815515587,4.232284601669927,10.83582094469212,13.288374221029548,12.649612018168607,15.238620813828131,-10.632691979408264,-10.633379836617049,-11.006336212158203
102,drums,3771.json,6.04853587591859,15.424440887358681,6.581531647161235,4.923374834968454,7.008784863436827,11.339523950469689,11.69871779525491,10.573669300492618,12.574746313775192,-5.650181919336319,-5.650294465524166,-5.565961450338364
103,drums,2119.json,-1.2342286194561045,12.05175368906848,-1.0255059155801944,-9.181151796628388,2.0397467544660457,-8.415040471588894,11.626253119588085,3.679452933655911,15.074527375994672,-12.86048173904419,-12.860604730284297,-13.034780621528625
104,drums,3298.json,8.244134242207519,19.29266066547072,8.599302129476776,7.099982165353985,8.758203632930442,13.742761627284061,12.49796962228488,11.353972648069366,12.934041864970848,-4.253835380077362,-4.253990482715379,-4.175838232040405
105,drums,705.json,10.869823920393152,19.430401416137926,11.527701806148627,10.539251713521242,11.211629484622858,21.890785834213766,10.347728769147558,10.017428987891229,10.747727623983405,0.522095151245594,0.5218227256300124,0.46390186063945293
106,drums,18.json,-4.1630733281034376,11.821978985000003,-4.052095329820499,-10.660489218457094,1.3929529126405984,-9.558740246198196,15.207361552153216,8.710059860661703,21.180953496289277,-19.370434880256653,-19.370549079118796,-19.78800058364868
107,drums,1127.json,7.378639622329576,23.936313720089252,7.476100037857046,6.141992827491894,8.049284876929633,12.201090113737234,17.21377436697374,15.977138175119729,17.924915613280646,-9.835134744644165,-9.835145347627835,-9.875630736351013
108,drums,456.json,3.769750874571123,11.929837622603419,4.48971844812432,1.9217244528704862,5.281252427969445,6.5746006816982,8.294727485708513,6.447230212680637,9.647386088047494,-4.52497661113739,-4.525505759810152,-4.366133660078049
109,drums,2716.json,1.594105769683927,8.356612673141257,2.6218485082720777,0.4691603006200913,3.710491659454749,6.892230935138552,8.751985539486022,7.628102562929166,10.932184757999822,-7.1578797698020935,-7.158942262309075,-7.2216930985450745
110,drums,1263.json,8.159621984457022,15.723874907474961,9.001462786290364,7.4194914075312575,8.774241073562077,15.565952753293935,13.600977391695029,12.860851859222937,14.226828380061558,-5.441355407238007,-5.441360451691677,-5.452587306499481
111,drums,3674.json,6.073792929824425,14.64498102978109,6.723422398451982,5.247978224883033,7.02818351571163,12.89338805923601,10.011521632846428,9.185768657138725,10.914812411709631,-3.937728703022003,-3.937790432255693,-3.886628895998001
112,drums,750.json,-21.946266123210588,1.8443882592620844,-21.92798577341003,-32.41334893707439,-0.19252654599494712,-32.003685032559986,0.2385945831187577,-10.228444300202247,21.643320354944994,-22.184860706329346,-22.18490463687214,-21.83584690093994
113,drums,1193.json,2.864134321381244,13.958352577690544,3.2158917061253973,-0.0915008387898677,4.56919756459543,2.97757541595076,13.298731455971392,10.343166535177254,14.889004497998444,-10.434597134590149,-10.434667373967121,-10.319806933403015
114,drums,3662.json,4.361309673359152,16.634124880798563,4.626521336965572,2.16083973328553,5.6352607379783946,6.187773444356827,13.40461042123055,11.204249973549727,14.583342767797884,-9.043300747871399,-9.043410240264198,-8.948082029819489
115,drums,2937.json,2.844176983793608,12.670155157971921,3.321512124966958,0.4561792466870407,4.631450483857435,4.195651926768589,13.061805462797514,10.67414999853057,14.606209406911177,-10.217628479003906,-10.217970751843529,-9.974758923053741
116,drums,2390.json,6.796099461470541,15.349720511633162,7.448813741994132,6.018852035355392,7.619590713233408,13.877970359574483,13.345916487132008,12.569661397476906,14.42914183303779,-6.5498170256614685,-6.550809362121516,-6.809551119804382
117,drums,3356.json,-0.5678307230483338,5.81537952176196,0.5670996609983632,-3.4338395809058495,2.72522276602815,-0.26439505370007543,7.456414777516241,4.5916343032993545,10.441286027060254,-8.024245500564575,-8.025473884205205,-7.7160632610321045
118,drums,1828.json,10.079237514238809,22.093421097452683,10.361382423208916,9.443318528033874,10.474847620149358,18.172803873862904,12.129498639207338,11.493588122289232,12.53960519077371,-2.0502611249685287,-2.050269594255358,-2.0647575706243515
119,drums,211.json,4.798172096031253,14.085604467506457,5.342791665367285,2.783676521003908,5.964017894168496,7.0885267496691,11.508913913982456,9.494476972496884,12.606818463702798,-6.710741817951202,-6.710800451492976,-6.642800569534302
120,drums,859.json,4.347942059094892,18.765347066801368,4.508661364409919,1.5998677258098482,5.521138002048508,4.899181779053432,13.83171815162419,11.085806012615818,15.6040820375786,-9.483776092529297,-9.485938286805968,-10.08294403553009
121,drums,1022.json,8.299412493938682,16.967002529239714,8.933904474445992,7.585127615768251,8.896176981417646,15.811712152919466,8.810131670320509,8.095851717915894,9.397323093055,-0.5107191763818264,-0.5107241021476431,-0.5011461116373539
122,drums,1508.json,3.9178028167784906,12.089323926091325,4.643452266297798,1.982078234047321,5.420776002707498,6.444357504908483,10.185738152414629,8.250101797884799,11.719178848567026,-6.267935335636139,-6.268023563837478,-6.298402845859528
